scenario,timestamp,phase,round,endpoint,label,method,url,ok,status,latencyMs,error
"cpu-throttle","2026-04-18T05:51:17.413Z","fault","55","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","13",""
"cpu-throttle","2026-04-18T05:51:17.599Z","fault","55","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","199",""
"cpu-throttle","2026-04-18T05:51:17.598Z","fault","55","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","198",""
"cpu-throttle","2026-04-18T05:51:17.809Z","fault","55","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","409",""
"cpu-throttle","2026-04-18T05:51:17.709Z","fault","55","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","309",""
"cpu-throttle","2026-04-18T05:51:19.400Z","fault","56","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"cpu-throttle","2026-04-18T05:51:19.415Z","fault","56","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","15",""
"cpu-throttle","2026-04-18T05:51:19.415Z","fault","56","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","15",""
"cpu-throttle","2026-04-18T05:51:19.604Z","fault","56","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","204",""
"cpu-throttle","2026-04-18T05:51:19.603Z","fault","56","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","203",""
"cpu-throttle","2026-04-18T05:51:19.720Z","fault","56","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","320",""
"cpu-throttle","2026-04-18T05:51:19.714Z","fault","56","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","314",""
"cpu-throttle","2026-04-18T05:51:21.399Z","fault","57","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","0",""
"cpu-throttle","2026-04-18T05:51:21.412Z","fault","57","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","13",""
"cpu-throttle","2026-04-18T05:51:21.412Z","fault","57","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","13",""
"cpu-throttle","2026-04-18T05:51:21.707Z","fault","57","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","308",""
"cpu-throttle","2026-04-18T05:51:21.414Z","fault","57","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","15",""
"cpu-throttle","2026-04-18T05:51:21.801Z","fault","57","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","402",""
"cpu-throttle","2026-04-18T05:51:21.713Z","fault","57","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","314",""
"cpu-throttle","2026-04-18T05:51:23.400Z","fault","58","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"cpu-throttle","2026-04-18T05:51:23.413Z","fault","58","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","13",""
"cpu-throttle","2026-04-18T05:51:23.413Z","fault","58","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","14",""
"cpu-throttle","2026-04-18T05:51:23.601Z","fault","58","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","202",""
"cpu-throttle","2026-04-18T05:51:23.600Z","fault","58","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","201",""
"cpu-throttle","2026-04-18T05:51:23.804Z","fault","58","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","405",""
"cpu-throttle","2026-04-18T05:51:23.711Z","fault","58","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","312",""
"cpu-throttle","2026-04-18T05:51:25.400Z","fault","59","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"cpu-throttle","2026-04-18T05:51:25.413Z","fault","59","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","14",""
"cpu-throttle","2026-04-18T05:51:25.413Z","fault","59","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","14",""
"cpu-throttle","2026-04-18T05:51:25.708Z","fault","59","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","308",""
"cpu-throttle","2026-04-18T05:51:25.415Z","fault","59","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","16",""
"cpu-throttle","2026-04-18T05:51:25.804Z","fault","59","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","405",""
"cpu-throttle","2026-04-18T05:51:25.713Z","fault","59","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","313",""
"cpu-throttle","2026-04-18T05:51:27.399Z","fault","60","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","0",""
"cpu-throttle","2026-04-18T05:51:27.414Z","fault","60","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","15",""
"cpu-throttle","2026-04-18T05:51:27.414Z","fault","60","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","15",""
"cpu-throttle","2026-04-18T05:51:27.601Z","fault","60","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","202",""
"cpu-throttle","2026-04-18T05:51:27.601Z","fault","60","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","202",""
"cpu-throttle","2026-04-18T05:51:27.813Z","fault","60","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","414",""
"cpu-throttle","2026-04-18T05:51:27.710Z","fault","60","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","311",""
"cpu-throttle","2026-04-18T05:51:29.401Z","fault","61","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"cpu-throttle","2026-04-18T05:51:29.417Z","fault","61","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","16",""
"cpu-throttle","2026-04-18T05:51:29.417Z","fault","61","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","16",""
"cpu-throttle","2026-04-18T05:51:29.607Z","fault","61","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","206",""
"cpu-throttle","2026-04-18T05:51:29.606Z","fault","61","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","205",""
"cpu-throttle","2026-04-18T05:51:29.801Z","fault","61","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","400",""
"cpu-throttle","2026-04-18T05:51:29.716Z","fault","61","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","315",""
"cpu-throttle","2026-04-18T05:51:31.401Z","fault","62","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"cpu-throttle","2026-04-18T05:51:31.410Z","fault","62","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","10",""
"cpu-throttle","2026-04-18T05:51:31.411Z","fault","62","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","11",""
"cpu-throttle","2026-04-18T05:51:31.499Z","fault","62","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","99",""
"cpu-throttle","2026-04-18T05:51:31.497Z","fault","62","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","97",""
"cpu-throttle","2026-04-18T05:51:31.803Z","fault","62","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","402",""
"cpu-throttle","2026-04-18T05:51:31.800Z","fault","62","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","398",""
"cpu-throttle","2026-04-18T05:51:33.401Z","fault","63","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"cpu-throttle","2026-04-18T05:51:33.409Z","fault","63","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","9",""
"cpu-throttle","2026-04-18T05:51:33.409Z","fault","63","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","9",""
"cpu-throttle","2026-04-18T05:51:33.499Z","fault","63","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","99",""
"cpu-throttle","2026-04-18T05:51:33.606Z","fault","63","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","206",""
"cpu-throttle","2026-04-18T05:51:33.809Z","fault","63","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","408",""
"cpu-throttle","2026-04-18T05:51:33.716Z","fault","63","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","315",""
"cpu-throttle","2026-04-18T05:51:35.400Z","fault","64","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","0",""
"cpu-throttle","2026-04-18T05:51:35.409Z","fault","64","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","9",""
"cpu-throttle","2026-04-18T05:51:35.409Z","fault","64","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","9",""
"cpu-throttle","2026-04-18T05:51:35.498Z","fault","64","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","98",""
"cpu-throttle","2026-04-18T05:51:35.499Z","fault","64","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","99",""
"cpu-throttle","2026-04-18T05:51:35.799Z","fault","64","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","399",""
"cpu-throttle","2026-04-18T05:51:35.709Z","fault","64","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","309",""
"cpu-throttle","2026-04-18T05:51:37.401Z","fault","65","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"cpu-throttle","2026-04-18T05:51:37.412Z","fault","65","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","12",""
"cpu-throttle","2026-04-18T05:51:37.412Z","fault","65","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","11",""
"cpu-throttle","2026-04-18T05:51:37.501Z","fault","65","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","100",""
"cpu-throttle","2026-04-18T05:51:37.609Z","fault","65","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","208",""
"cpu-throttle","2026-04-18T05:51:37.899Z","fault","65","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","498",""
"cpu-throttle","2026-04-18T05:51:37.803Z","fault","65","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","402",""
"cpu-throttle","2026-04-18T05:51:39.400Z","recovery","66","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"cpu-throttle","2026-04-18T05:51:39.415Z","recovery","66","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","15",""
"cpu-throttle","2026-04-18T05:51:39.415Z","recovery","66","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","15",""
"cpu-throttle","2026-04-18T05:51:39.599Z","recovery","66","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","199",""
"cpu-throttle","2026-04-18T05:51:39.598Z","recovery","66","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","198",""
"cpu-throttle","2026-04-18T05:51:39.701Z","recovery","66","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","301",""
"cpu-throttle","2026-04-18T05:51:39.617Z","recovery","66","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","217",""
"cpu-throttle","2026-04-18T05:51:41.401Z","recovery","67","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","0",""
"cpu-throttle","2026-04-18T05:51:41.402Z","recovery","67","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"cpu-throttle","2026-04-18T05:51:41.401Z","recovery","67","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","0",""
"cpu-throttle","2026-04-18T05:51:41.405Z","recovery","67","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","4",""
"cpu-throttle","2026-04-18T05:51:41.406Z","recovery","67","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","5",""
"cpu-throttle","2026-04-18T05:51:41.605Z","recovery","67","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","204",""
"cpu-throttle","2026-04-18T05:51:41.606Z","recovery","67","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","204",""
"cpu-throttle","2026-04-18T05:51:43.402Z","recovery","68","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","0",""
"cpu-throttle","2026-04-18T05:51:43.403Z","recovery","68","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"cpu-throttle","2026-04-18T05:51:43.403Z","recovery","68","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"cpu-throttle","2026-04-18T05:51:43.406Z","recovery","68","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","4",""
"cpu-throttle","2026-04-18T05:51:43.406Z","recovery","68","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","4",""
"cpu-throttle","2026-04-18T05:51:43.607Z","recovery","68","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","205",""
"cpu-throttle","2026-04-18T05:51:43.607Z","recovery","68","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","205",""
"cpu-throttle","2026-04-18T05:51:45.402Z","recovery","69","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","0",""
"cpu-throttle","2026-04-18T05:51:45.404Z","recovery","69","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","2",""
"cpu-throttle","2026-04-18T05:51:45.403Z","recovery","69","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"cpu-throttle","2026-04-18T05:51:45.407Z","recovery","69","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","5",""
"cpu-throttle","2026-04-18T05:51:45.407Z","recovery","69","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","5",""
"cpu-throttle","2026-04-18T05:51:45.798Z","recovery","69","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","396",""
"cpu-throttle","2026-04-18T05:51:45.701Z","recovery","69","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","299",""
"cpu-throttle","2026-04-18T05:51:47.404Z","recovery","70","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","0",""
"cpu-throttle","2026-04-18T05:51:47.404Z","recovery","70","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"cpu-throttle","2026-04-18T05:51:47.404Z","recovery","70","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"cpu-throttle","2026-04-18T05:51:47.407Z","recovery","70","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","4",""
"cpu-throttle","2026-04-18T05:51:47.408Z","recovery","70","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","5",""
"cpu-throttle","2026-04-18T05:51:47.607Z","recovery","70","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","204",""
"cpu-throttle","2026-04-18T05:51:47.607Z","recovery","70","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","203",""
"cpu-throttle","2026-04-18T05:51:49.404Z","recovery","71","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","0",""
"cpu-throttle","2026-04-18T05:51:49.406Z","recovery","71","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","2",""
"cpu-throttle","2026-04-18T05:51:49.405Z","recovery","71","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"cpu-throttle","2026-04-18T05:51:49.408Z","recovery","71","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","4",""
"cpu-throttle","2026-04-18T05:51:49.408Z","recovery","71","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","4",""
"cpu-throttle","2026-04-18T05:51:49.603Z","recovery","71","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","199",""
"cpu-throttle","2026-04-18T05:51:49.602Z","recovery","71","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","198",""
"cpu-throttle","2026-04-18T05:51:51.406Z","recovery","72","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"cpu-throttle","2026-04-18T05:51:51.406Z","recovery","72","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"cpu-throttle","2026-04-18T05:51:51.406Z","recovery","72","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"cpu-throttle","2026-04-18T05:51:51.411Z","recovery","72","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","6",""
"cpu-throttle","2026-04-18T05:51:51.412Z","recovery","72","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","7",""
"cpu-throttle","2026-04-18T05:51:51.607Z","recovery","72","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","202",""
"cpu-throttle","2026-04-18T05:51:51.607Z","recovery","72","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","202",""
"cpu-throttle","2026-04-18T05:51:53.405Z","recovery","73","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"cpu-throttle","2026-04-18T05:51:53.406Z","recovery","73","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"cpu-throttle","2026-04-18T05:51:53.406Z","recovery","73","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"cpu-throttle","2026-04-18T05:51:53.408Z","recovery","73","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","3",""
"cpu-throttle","2026-04-18T05:51:53.409Z","recovery","73","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","4",""
"cpu-throttle","2026-04-18T05:51:53.605Z","recovery","73","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","200",""
"cpu-throttle","2026-04-18T05:51:53.604Z","recovery","73","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","199",""
"cpu-throttle","2026-04-18T05:51:55.405Z","recovery","74","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"cpu-throttle","2026-04-18T05:51:55.405Z","recovery","74","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","0",""
"cpu-throttle","2026-04-18T05:51:55.405Z","recovery","74","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","0",""
"cpu-throttle","2026-04-18T05:51:55.408Z","recovery","74","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","3",""
"cpu-throttle","2026-04-18T05:51:55.409Z","recovery","74","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","4",""
"cpu-throttle","2026-04-18T05:51:55.602Z","recovery","74","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","197",""
"cpu-throttle","2026-04-18T05:51:55.603Z","recovery","74","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","197",""
"cpu-throttle","2026-04-18T05:51:57.405Z","recovery","75","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"cpu-throttle","2026-04-18T05:51:57.405Z","recovery","75","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","0",""
"cpu-throttle","2026-04-18T05:51:57.405Z","recovery","75","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","0",""
"cpu-throttle","2026-04-18T05:51:57.408Z","recovery","75","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","3",""
"cpu-throttle","2026-04-18T05:51:57.409Z","recovery","75","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","4",""
"cpu-throttle","2026-04-18T05:51:57.604Z","recovery","75","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","199",""
"cpu-throttle","2026-04-18T05:51:57.603Z","recovery","75","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","198",""
"cpu-throttle","2026-04-18T05:51:59.406Z","recovery","76","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"cpu-throttle","2026-04-18T05:51:59.406Z","recovery","76","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"cpu-throttle","2026-04-18T05:51:59.406Z","recovery","76","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"cpu-throttle","2026-04-18T05:51:59.411Z","recovery","76","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","6",""
"cpu-throttle","2026-04-18T05:51:59.412Z","recovery","76","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","7",""
"cpu-throttle","2026-04-18T05:51:59.611Z","recovery","76","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","206",""
"cpu-throttle","2026-04-18T05:51:59.611Z","recovery","76","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","206",""
"cpu-throttle","2026-04-18T05:52:01.406Z","recovery","77","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","0",""
"cpu-throttle","2026-04-18T05:52:01.407Z","recovery","77","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"cpu-throttle","2026-04-18T05:52:01.407Z","recovery","77","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"cpu-throttle","2026-04-18T05:52:01.409Z","recovery","77","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","3",""
"cpu-throttle","2026-04-18T05:52:01.410Z","recovery","77","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","4",""
"cpu-throttle","2026-04-18T05:52:01.603Z","recovery","77","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","197",""
"cpu-throttle","2026-04-18T05:52:01.602Z","recovery","77","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","196",""
"cpu-throttle","2026-04-18T05:52:03.407Z","recovery","78","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","0",""
"cpu-throttle","2026-04-18T05:52:03.407Z","recovery","78","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","0",""
"cpu-throttle","2026-04-18T05:52:03.408Z","recovery","78","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"cpu-throttle","2026-04-18T05:52:03.411Z","recovery","78","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","4",""
"cpu-throttle","2026-04-18T05:52:03.410Z","recovery","78","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","3",""
"cpu-throttle","2026-04-18T05:52:03.603Z","recovery","78","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","196",""
"cpu-throttle","2026-04-18T05:52:03.602Z","recovery","78","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","195",""
"cpu-throttle","2026-04-18T05:52:05.407Z","recovery","79","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","0",""
"cpu-throttle","2026-04-18T05:52:05.407Z","recovery","79","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","0",""
"cpu-throttle","2026-04-18T05:52:05.408Z","recovery","79","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"cpu-throttle","2026-04-18T05:52:05.411Z","recovery","79","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","4",""
"cpu-throttle","2026-04-18T05:52:05.410Z","recovery","79","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","3",""
"cpu-throttle","2026-04-18T05:52:05.602Z","recovery","79","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","195",""
"cpu-throttle","2026-04-18T05:52:05.602Z","recovery","79","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","195",""
"cpu-throttle","2026-04-18T05:52:07.409Z","recovery","80","frontend-home","Frontend /","GET","http://127.0.0.1:3000/","true","200","1",""
"cpu-throttle","2026-04-18T05:52:07.409Z","recovery","80","backend-health","Backend /health","GET","http://127.0.0.1:5000/health","true","200","1",""
"cpu-throttle","2026-04-18T05:52:07.409Z","recovery","80","backend-db","Backend /health/db","GET","http://127.0.0.1:5000/health/db","true","200","1",""
"cpu-throttle","2026-04-18T05:52:07.414Z","recovery","80","products","GET /api/products","GET","http://127.0.0.1:5000/api/products","true","200","6",""
"cpu-throttle","2026-04-18T05:52:07.415Z","recovery","80","search","GET /api/search?q=laptop","GET","http://127.0.0.1:5000/api/search?q=laptop","true","200","7",""
"cpu-throttle","2026-04-18T05:52:07.608Z","recovery","80","auth-login","POST /api/auth/login","POST","http://127.0.0.1:5000/api/auth/login","true","200","200",""
"cpu-throttle","2026-04-18T05:52:07.607Z","recovery","80","order-track","POST /api/orders/track","POST","http://127.0.0.1:5000/api/orders/track","true","200","199",""
